14,0.108422174
20,0.274251411
23,0.515371512
26,0.26944743
48,0.281236009
51,0.002260527
53,0.053922764
55,0.089313535
69,0.227702796
70,0.092699433
76,0.302611634
80,0.576054961
88,0.127134852
95,0.425823296
103,0.06915763
113,0.062844668
133,0.296708599
152,0.147900573
155,0.108483434
157,0.261153534
164,0.943241012
171,0.78459513
178,0.025590382
195,0.601438527
212,0.943343901
216,0.65691802
226,0.966750186
240,0.11812759
247,0.259693624
249,0.630727062
257,0.076145054
265,0.428763123
275,0.580853759
282,0.111105025
285,0.518282104
286,0.944256141
295,0.044037632
304,0.058984491
305,0.950028119
322,0.157255816
337,0.154430249
344,0.058498399
349,0.184477692
360,0.928655682
379,0.951989391
387,0.195130776
390,0.211340398
403,0.376878572
414,0.060712156
419,0.961626049
421,0.951932686
428,0.700760645
429,0.147401722
432,0.061340816
452,0.092318383
475,0.340208079
487,0.939336237
497,0.975919598
505,0.080835519
507,0.931494016
527,0.962497353
552,0.016314496
558,0.341951319
561,0.508905002
572,0.866369415
583,0.948011528
584,0.7007909
589,0.653719299
594,0.06125636
606,0.040065981
609,0.69108992
615,0.398078674
630,0.729105589
635,0.253009856
638,0.021979518
645,0.77360806
652,0.726708208
660,0.099554163
661,0.60798064
663,0.433943683
680,0.614349121
685,0.759111037
686,0.975919598
690,0.056352126
691,0.274522148
693,0.091697107
695,0.221431321
700,0.93624719
703,0.14799539
709,0.07675968
713,0.975919598
723,0.832908974
726,0.174226493
727,0.263308363
733,0.736117522
743,0.799876619
751,0.037165762
752,0.147522163
758,0.063829214
762,0.85672084
768,0.962497353
771,0.662612127
788,0.172599597
790,0.223655811
791,0.239744016
797,0.945662394
802,0.139446056
805,0.294376535
819,0.762277658
821,0.042349583
825,0.167659539
827,0.277948387
833,0.901927302
843,0.963853235
844,0.820782503
848,0.301137859
853,0.062041536
870,0.203263134
872,0.113578926
895,0.109336285
901,0.344999832
911,0.165673608
912,0.168086384
916,0.126965236
921,0.036301982
935,0.925309653
940,0.048403891
961,0.905204169
963,0.090068539
980,0.260482744
994,0.101076252
1005,0.158911681
1006,0.62437193
1007,0.203084742
1015,0.350506673
1024,0.145389996
1030,0.319286939
1031,0.934196214
1033,0.122955911
1035,0.193544882
1046,0.813083873
1065,0.435210895
1072,0.911745626
1078,0.029932013
1080,0.031981893
1099,0.25348527
1103,0.204064442
1133,0.055320435
1145,0.274838753
1147,0.062483085
1150,0.034196604
1164,0.93148848
1174,0.428008692
1181,0.661921113
1182,0.021121438
1213,0.554731992
1223,0.240971066
1225,0.408442742
1235,0.698831769
1240,0.735755462
1243,0.125555635
1252,0.068586598
1253,0.580851495
1255,0.923820228
1274,0.908672217
1278,0.041588782
1285,0.262488727
1288,0.182839222
1289,0.06978088
1290,0.23925368
1297,0.882447106
1306,0.033744603
1311,0.116858476
1313,0.585748939
1340,0.036526926
1342,0.924323432
1349,0.877575777
1352,0.11891311
1353,0.18480241
1357,0.030927246
1363,0.047386231
1365,0.299686386
1377,0.020679874
1381,0.737874255
1390,0.160598865
1391,0.037275119
1393,0.493766961
1394,0.284058745
1399,0.061251516
1405,0.061859553
1409,0.137778472
1413,0.962190475
1422,0.06803705
1427,0.255137515
1442,0.175508223
1446,0.08057895
1451,0.046207188
1458,0.430725619
1469,0.280541813
1472,0.092711418
1476,0.089854756
1486,0.804350576
1489,0.75480184
1496,0.166980423
1500,0.551417187
1502,0.59504546
1520,0.024340832
1541,0.945202383
1556,0.083431795
1575,0.078375243
1576,0.742288155
1587,0.57853771
1597,0.959541488
1600,0.238999037
1614,0.769707347
1618,0.061690464
1621,0.430799561
1625,0.122616325
1632,0.296700089
1637,0.130216685
1645,0.919155153
1647,0.219602335
1650,0.916835373
1660,0.594941388
1686,0.375576326
1687,0.5821201
1701,0.352782287
1714,0.5964477
1728,0.937022053
1738,0.627895259
1756,0.713720118
1769,0.083846463
1783,0.131477699
1785,0.898238911
1796,0.455599898
1807,0.056818901
1812,0.87586808
1815,0.496731358
1822,0.086162418
1823,0.87108049
1827,0.153098155
1863,0.169816435
1871,0.941181144
1901,0.952709318
1909,0.94339796
1918,0.960373216
1928,0.8635313
1936,0.836259442
1939,0.877800772
1943,0.024890335
1953,0.068888337
1956,0.213378745
1966,0.59222093
1968,0.310913141
1971,0.767821303
1975,0.313070854
1996,0.896688342
2028,0.110608626
2062,0.684190834
2063,0.136986734
2064,0.726809245
2070,0.326494291
2072,0.051133257
2089,0.547695459
2090,0.102330624
2093,0.03700933
2098,0.713464304
2099,0.145208887
2107,0.365363881
2108,0.368355069
2117,0.493367765
2121,0.563271781
2134,0.644183685
2135,0.414628122
2158,0.8172146
2159,0.896688342
2160,0.075460527
2177,0.876958335
2188,0.540129991
2189,0.040804379
2203,0.050781453
2247,0.851755257
2253,0.418403005
2262,0.657470294
2266,0.601512388
2271,0.131169171
2274,0.912215203
2279,0.068920379
2290,0.563226631
2302,0.674837912
2304,0.205504717
2312,0.740427024
2316,0.530956793
2318,0.931199317
2323,0.941849913
2327,0.830703509
2333,0.0531023
2338,0.941849913
2339,0.235026093
2347,0.469452511
2351,0.536033271
2355,0.204294426
2365,0.896688342
2367,0.028046206
2385,0.081427156
2389,0.531326777
2390,0.51263079
2393,0.160904614
2396,0.219555271
2404,0.880812486
2406,0.713260753
2407,0.529391918
2426,0.687610785
2435,0.048816447
2463,0.731005278
2466,0.413055735
2469,0.204653534
2472,0.084295655
2482,0.161129096
2498,0.879030065
2501,0.622176928
2506,0.463849146
2513,0.868069873
2516,0.063581118
2518,0.428840622
2536,0.128479214
2541,0.650514173
2553,0.824351226
2565,0.324349653
2571,0.241147806
2572,0.031654944
2574,0.365795324
2577,0.540806461
2592,0.075515829
2596,0.521580922
2600,0.860487607
2601,0.221116412
2602,0.388007825
2606,0.018636264
2609,0.889412792
2612,0.079145044
2620,0.954201673
2635,0.108325168
2640,0.75105458
2642,0.065428911
2653,0.804001159
2654,0.831623228
2667,0.376099915
2676,0.112642017
2679,0.164115788
2690,0.400502191
2693,0.126849979
2706,0.041605792
2711,0.640325924
2712,0.543124279
2715,0.046151401
2722,0.954201673
2723,0.328285234
2728,0.055915894
2733,0.226222204
2736,0.888610669
2742,0.962267127
2744,0.252204055
2747,0.084404895
2748,0.126769154
2749,0.359053904
2753,0.848740291
2756,0.13640391
2765,0.372339548
2798,0.113471454
2806,0.926342846
2814,0.855566221
2815,0.244244978
2817,0.939391828
2824,0.978050666
2828,0.521037704
2850,0.77310936
2854,0.574379041
2862,0.059629675
2874,0.328319085
2881,0.204981461
2902,0.776658732
2906,0.904365547
2910,0.378147177
2912,0.209388449
2931,0.955461195
2932,0.889412792
2936,0.21781667
2948,0.13020621
2965,0.938156432
2970,0.507634172
2975,0.882931622
2977,0.675880006
2983,0.415928892
2994,0.286089437
3002,0.277201185
3008,0.265999525
3009,0.915601781
3017,0.039105849
3018,0.048869068
3019,0.223179372
3021,0.864609218
3068,0.218745328
3074,0.497778687
3100,0.194433139
3102,0.267980201
3111,0.526905333
3112,0.851624923
3152,0.283866085
3161,0.187021786
3166,0.675974977
3171,0.701241145
3193,0.11008346
3214,0.781765192
3250,0.017417294
3253,0.218858964
3254,0.578285092
3258,0.156604573
3260,0.011066114
3284,0.127390806
3286,0.583370973
3330,0.372397138
3331,0.019199488
3338,0.16191321
3339,0.052428743
3349,0.88253075
3353,0.47062527
3354,0.897872209
3355,0.367566835
3359,0.010701518
3376,0.86988388
3388,0.075183812
3421,0.315648429
3424,0.459780604
3425,0.941238231
3426,0.109774288
3460,0.623251635
3483,0.78735169
3486,0.017831911
3487,0.89593769
3496,0.376298789
3501,0.138366963
3502,0.15405563
3510,0.932484108
3512,0.576959802
3524,0.84627561
3539,0.866365378
3544,0.169180418
3566,0.158188927
3586,0.113893156
3598,0.043819347
3604,0.096420299
3606,0.170129127
3623,0.115270291
3626,0.932484108
3634,0.786769751
3649,0.378603277
3652,0.178431182
3666,0.028705752
3673,0.734193019
3689,0.158407388
3694,0.300680654
3705,0.102616489
3714,0.317705955
3724,0.723409317
3734,0.281372745
3737,0.480719008
3744,0.646979608
3760,0.054734769
3768,0.216886003
3784,0.195301077
3785,0.32306211
3794,0.307419691
3798,0.351539845
3802,0.788666432
3811,0.51802362
3829,0.149828518
3837,0.83578686
3843,0.284769818
3867,0.475618936
3878,0.6953581
3881,0.256638762
3887,0.676571027
3889,0.873682643
3898,0.504429486
3914,0.886327781
3915,0.037292365
3917,0.917995177
3925,0.46865116
3931,0.782250712
3934,0.32361384
3935,0.111878967
3939,0.07930765
3940,0.8333368
3956,0.132992114
3960,0.924020665
3962,0.088329239
3972,0.465575152
3999,0.072152182
4000,0.903889745
4001,0.823289217
4003,0.969317541
4018,0.89208801
4025,0.978096514
4031,0.726123938
4048,0.900948154
4077,0.83652359
4083,0.820809252
4091,0.938263088
4093,0.949722961
4097,0.978793248
4108,0.971467926
4111,0.97095588
4125,0.917477156
4130,0.963394136
4133,0.188502509
4136,0.688642654
4164,0.841165101
4169,0.976579714
4178,0.112360419
4186,0.39048704
4192,0.010321431
4206,0.948273074
4217,0.327557104
4227,0.208757531
4232,0.326189665
4238,0.498007178
4249,0.027515691
4256,0.137879219
4261,0.095369792
4272,0.261162595
4306,0.592918736
4317,0.055564742
4319,0.102393025
4325,0.017692412
4331,0.067786168
4344,0.661528313
4348,0.833703398
4369,0.017036661
4373,0.066930718
4374,0.019840346
4377,0.01134032
4378,0.963898343
4383,0.110023353
4397,0.031878612
4405,0.050681637
4409,0.161320774
4410,0.035164987
4420,0.285850687
4423,0.092089323
4437,0.054383992
4440,0.170430835
4447,0.350647327
4451,0.965284952
4456,0.154657527
4457,0.982523931
4466,0.035810041
4468,0.195270653
4470,0.305591801
4474,0.655867482
4483,0.522846182
4486,0.478850229
4487,0.872676267
4512,0.906726675
4530,0.305287433
4533,0.073310708
4538,0.97733793
4555,0.918948066
4559,0.734400045
4561,0.328677723
4587,0.416155925
4593,0.984329856
4595,0.340877883
4598,0.173409431
4600,0.031821949
4604,0.025823318
4616,0.262331998
4624,0.828800291
4625,0.142661138
4651,0.448130907
4660,0.362651389
4667,0.951794663
4670,0.238864041
4671,0.636328957
4676,0.045203512
4692,0.925019806
4714,0.764168833
4728,0.939642657
4742,0.96976088
4743,0.959711681
4748,0.32612025
4759,0.80211229
4765,0.252288903
4770,0.705439305
4777,0.049253375
4781,0.916715065
4785,0.326920093
4789,0.97733793
4792,0.928684895
4796,0.008075297
4802,0.058012668
4817,0.187152822
4818,0.764503132
4823,0.97220108
4827,0.322135476
4837,0.977722999
4838,0.881075364
4861,0.764888182
4875,0.93626589
4887,0.783577727
4898,0.061329054
4937,0.167494745
4952,0.238343748
4954,0.440707617
4998,0.235169438
5008,0.661935905
5009,0.107094387
5028,0.536582368
5046,0.900382495
5058,0.035162101
5059,0.035657981
5061,0.963094175
5062,0.16197613
5067,0.092762791
5072,0.072539356
5081,0.356402002
5084,0.014545208
5101,0.516153159
5103,0.89627608
5120,0.939983975
5126,0.73529202
5137,0.841553874
5139,0.690868195
5146,0.967491094
5149,0.022551893
5162,0.956118639
5166,0.805575924
5177,0.01983353
5181,0.089482409
5187,0.038736577
5190,0.975269546
5194,0.857206894
5205,0.710407987
5207,0.060122732
5211,0.258412139
5215,0.172993223
5229,0.722346243
5230,0.925923712
5245,0.753065456
5256,0.93162285
5268,0.806545321
5274,0.90620155
5276,0.156448425
5277,0.879120304
5285,0.448959808
5287,0.763106999
5309,0.295326322
5311,0.082964946
5326,0.19686985
5333,0.81949789
5348,0.74110224
5351,0.766474687
5357,0.166005275
5361,0.84813735
5371,0.148779809
5384,0.282399739
5387,0.943918024
5393,0.023069304
5396,0.04163573
5423,0.962780015
5438,0.145880129
5447,0.843011897
5456,0.275995001
5461,0.043523408
5479,0.211297907
5489,0.829593482
5490,0.956764412
5493,0.022338022
5500,0.939370197
5508,0.096170023
5510,0.974667671
5519,0.69131533
5538,0.582345039
5546,0.65859626
5548,0.976639584
5557,0.787271834
5558,0.966413626
5569,0.805210845
5591,0.750690694
5608,0.353748146
5609,0.359484759
5614,0.876645686
5621,0.853718843
5623,0.962077082
5625,0.848406351
5642,0.402025139
5666,0.938073288
5667,0.974936324
5673,0.678141166
5685,0.598301163
5689,0.039120905
5702,0.845783679
5716,0.11427662
5727,0.160729722
5729,0.861966974
5742,0.975010009
5743,0.229755943
5750,0.9204096
5752,0.943025761
5761,0.748951065
5762,0.957724103
5768,0.940503983
5777,0.952521574
5781,0.855017115
5785,0.162439594
5792,0.016707095
5793,0.654271757
5800,0.935094093
5813,0.954773389
5814,0.977742946
5827,0.95236456
5841,0.494380797
5842,0.477788332
5843,0.631212873
5857,0.912278904
5866,0.202285489
5869,0.965235851
5870,0.857175355
5878,0.040527889
5888,0.760926792
5892,0.164374033
5917,0.861352539
5918,0.014899371
5924,0.852690073
5937,0.922783817
5941,0.569675896
5947,0.03723909
5950,0.360989318
5961,0.880086137
5963,0.427268609
5966,0.955302121
5971,0.931566142
5986,0.882151407
5999,0.913622791
6007,0.941847857
6023,0.189381521
6032,0.689611738
6036,0.700472286
6039,0.137948247
6042,0.800816597
6046,0.905977739
6065,0.014650578
6069,0.165241878
6073,0.921662519
6078,0.411564909
6095,0.424373268
6109,0.096231338
6111,0.957519678
6113,0.972916278
6119,0.963350658
6132,0.11773818
6135,0.813662186
6157,0.863167484
6162,0.118976646
6189,0.869178239
6193,0.066227604
6194,0.923857768
6200,0.980323814
6201,0.033716782
6210,0.395019062
6218,0.442367479
6222,0.064663108
6228,0.040539624
6234,0.243541128
6254,0.97029344
6263,0.909530328
6276,0.784009384
6279,0.039160763
6293,0.712826063
6294,0.079661411
6300,0.814256117
6301,0.012716341
6304,0.932377689
6324,0.115963391
6344,0.929394498
6353,0.367463503
6356,0.655435502
6371,0.927025515
6380,0.929489494
6391,0.109197201
6398,0.191679514
6399,0.79947413
6419,0.966535995
6427,0.137860416
6429,0.041686651
6439,0.269410176
6441,0.477481314
6468,0.072405491
6470,0.04629828
6475,0.052396097
6497,0.138750667
6500,0.772919555
6501,0.956908163
6510,0.109897583
6512,0.976140012
6522,0.8106282
6539,0.043458655
6546,0.068623161
6565,0.085468933
6566,0.924251978
6573,0.802038791
6578,0.935170002
6579,0.493824755
6583,0.862817315
6591,0.064012452
6602,0.077807058
6604,0.092429008
6609,0.889901837
6616,0.596890748
6617,0.932132491
6618,0.656519753
6619,0.072991958
6634,0.305214245
6646,0.486742458
6650,0.183231219
6651,0.761664042
6662,0.111786546
6664,0.179165852
6680,0.679973373
6686,0.032800544
6689,0.867372238
6699,0.179834771
6704,0.256655988
6718,0.158613476
6720,0.966130568
6726,0.832594397
6732,0.528067658
6771,0.143309317
6772,0.104517854
6776,0.961601108
6780,0.047376373
6783,0.861028012
6789,0.962500922
6810,0.969987768
6815,0.963583348
6819,0.358731962
6822,0.970287509
6827,0.04243776
6830,0.049683848
6832,0.851482879
6836,0.156490532
6844,0.060080904
6853,0.146192317
6857,0.949192642
6859,0.241605094
6867,0.211324054
