14,0.233692132
20,0.244202573
23,0.576594069
26,0.164583633
48,0.333537551
51,0.005498247
53,0.070396666
55,0.17177893
69,0.34829766
70,0.09836681
76,0.221507358
80,0.557385907
88,0.165328228
95,0.458576787
103,0.10204291
113,0.059433082
133,0.697454205
152,0.149641466
155,0.118859636
157,0.20228488
164,0.941737874
171,0.787372664
178,0.100298117
195,0.242752576
212,0.956739353
216,0.55475971
226,0.961378275
240,0.102726857
247,0.282164539
249,0.824759141
257,0.065169967
265,0.384349677
275,0.614725796
282,0.109881011
285,0.225504896
286,0.942701804
295,0.029261702
304,0.057134931
305,0.950369614
322,0.219630495
337,0.149172388
344,0.029681145
349,0.187008038
360,0.933678503
379,0.930364196
387,0.120648005
390,0.240932689
403,0.389279147
414,0.090610953
419,0.958589758
421,0.96611189
428,0.687903764
429,0.159940696
432,0.065153425
452,0.096191601
475,0.359067077
487,0.936050451
497,0.977598522
505,0.053640667
507,0.930445496
527,0.955902384
552,0.044621456
558,0.363551747
561,0.302072334
572,0.783225986
583,0.958837581
584,0.70826719
589,0.7436532
594,0.075177786
606,0.041511571
609,0.705480505
615,0.327836991
630,0.631301403
635,0.304451078
638,0.023667652
645,0.730015356
652,0.694797317
660,0.106502102
661,0.62408622
663,0.285762846
680,0.635553486
685,0.728637716
686,0.977598522
690,0.042226896
691,0.232027191
693,0.088101227
695,0.162108768
700,0.931136479
703,0.120099691
709,0.062873286
713,0.977598522
723,0.898151401
726,0.216345252
727,0.274121865
733,0.679645461
743,0.809778289
751,0.041974452
752,0.194646928
758,0.065895503
762,0.828711833
768,0.955902384
771,0.736572018
788,0.164537903
790,0.193727417
791,0.363990263
797,0.922250644
802,0.105959823
805,0.274711046
819,0.769470229
821,0.072629434
825,0.153964296
827,0.324065343
833,0.928842897
843,0.972431825
844,0.822481716
848,0.32526396
853,0.09953185
870,0.17419608
872,0.137873332
895,0.164955594
901,0.357939848
911,0.165158863
912,0.132916418
916,0.170897245
921,0.034360892
935,0.941241689
940,0.053623496
961,0.922834593
963,0.131644088
980,0.174470724
994,0.075723755
1005,0.163557276
1006,0.63917195
1007,0.171569088
1015,0.355225525
1024,0.149851617
1030,0.317864328
1031,0.94889614
1033,0.133638471
1035,0.256460312
1046,0.706313937
1065,0.513803879
1072,0.92473395
1078,0.019285786
1080,0.022917632
1099,0.129553938
1103,0.2521481
1133,0.097696582
1145,0.329300344
1147,0.0977479
1150,0.041323921
1164,0.936915668
1174,0.517781101
1181,0.547671228
1182,0.028625215
1213,0.358989185
1223,0.235549429
1225,0.522387692
1235,0.587788513
1240,0.704373429
1243,0.280194514
1252,0.043218849
1253,0.532264643
1255,0.929010341
1274,0.914275185
1278,0.055639863
1285,0.359480918
1288,0.090312419
1289,0.066747077
1290,0.257943287
1297,0.888418668
1306,0.043982684
1311,0.07528538
1313,0.561993108
1340,0.056446554
1342,0.947759621
1349,0.883050629
1352,0.093503582
1353,0.23534245
1357,0.030985085
1363,0.059867319
1365,0.377530586
1377,0.025359129
1381,0.88559479
1390,0.169680313
1391,0.043921261
1393,0.472085267
1394,0.394229615
1399,0.054944592
1405,0.074186154
1409,0.078449646
1413,0.960403581
1422,0.138724689
1427,0.215248406
1442,0.417925001
1446,0.118885429
1451,0.069143893
1458,0.351317856
1469,0.332706778
1472,0.149270533
1476,0.092611471
1486,0.851347692
1489,0.783264697
1496,0.119909502
1500,0.480963704
1502,0.524227779
1520,0.031500745
1541,0.950412075
1556,0.088608803
1575,0.09263802
1576,0.730183226
1587,0.576535617
1597,0.970130505
1600,0.273216261
1614,0.758964688
1618,0.128823891
1621,0.298214255
1625,0.179635453
1632,0.402475591
1637,0.113037722
1645,0.929343925
1647,0.050655982
1650,0.937294294
1660,0.477236183
1686,0.355035737
1687,0.477976951
1701,0.2638799
1714,0.580255071
1728,0.934907108
1738,0.720295769
1756,0.528803082
1769,0.104581205
1783,0.152707242
1785,0.870006887
1796,0.350942016
1807,0.058843481
1812,0.866365325
1815,0.402193883
1822,0.094717276
1823,0.890686341
1827,0.189206973
1863,0.280836908
1871,0.950562568
1901,0.956769078
1909,0.937883054
1918,0.958409428
1928,0.841447355
1936,0.82613556
1939,0.899339991
1943,0.037925957
1953,0.090122207
1956,0.16874825
1966,0.48242811
1968,0.315703714
1971,0.742830327
1975,0.341655658
1996,0.915489932
2028,0.119677566
2062,0.763531477
2063,0.135353542
2064,0.766148875
2070,0.350051111
2072,0.133405981
2089,0.439078776
2090,0.101666287
2093,0.061025332
2098,0.739530284
2099,0.125703002
2107,0.493927963
2108,0.349553922
2117,0.373558335
2121,0.564410951
2134,0.590821144
2135,0.449797218
2158,0.720358723
2159,0.913295009
2160,0.052438929
2177,0.8698856
2188,0.373836192
2189,0.049572897
2203,0.066003171
2247,0.85152784
2253,0.37000305
2262,0.529494567
2266,0.685152512
2271,0.184956807
2274,0.898521141
2279,0.071703897
2290,0.493778604
2302,0.579502374
2304,0.249337484
2312,0.569783727
2316,0.421925453
2318,0.943050215
2323,0.94646075
2327,0.861956522
2333,0.055568691
2338,0.94646075
